Calories,Cholesterol_mg,Dietaryfiber_g,Fat_g,Protein_g,Sodium_mg,Totalcarbs_g,Cuisine,Reviews
500.0,,19.0,44.0,6.0,800.0,33.0,Mexican,8.0
500.0,,19.0,44.0,6.0,800.0,33.0,Mexican,23.0
500.0,,19.0,44.0,6.0,800.0,33.0,Mexican,0.0
500.0,,19.0,44.0,6.0,800.0,33.0,Mexican,7.0
740.0,,31.0,63.0,10.0,460.0,54.0,Latin,15.0
740.0,,31.0,63.0,10.0,460.0,54.0,Spanish,0.0
740.0,,31.0,63.0,10.0,460.0,54.0,Mexican,20.0
740.0,,31.0,63.0,10.0,460.0,54.0,Mexican,1.0
740.0,,31.0,63.0,10.0,460.0,54.0,Mexican,3.0
740.0,,31.0,63.0,10.0,460.0,54.0,Mexican,5.0
740.0,,31.0,63.0,10.0,460.0,54.0,Mexican,2.0
740.0,,31.0,63.0,10.0,460.0,54.0,Mexican,8.0
740.0,,31.0,63.0,10.0,460.0,54.0,Mexican,23.0
740.0,,31.0,63.0,10.0,460.0,54.0,Mexican,0.0
740.0,,31.0,63.0,10.0,460.0,54.0,Mexican,7.0
140.0,,7.0,12.0,2.0,360.0,10.0,Latin,15.0
140.0,,7.0,12.0,2.0,360.0,10.0,Spanish,0.0
140.0,,7.0,12.0,2.0,360.0,10.0,Mexican,20.0
140.0,,7.0,12.0,2.0,360.0,10.0,Mexican,1.0
140.0,,7.0,12.0,2.0,360.0,10.0,Mexican,3.0
140.0,,7.0,12.0,2.0,360.0,10.0,Mexican,5.0
140.0,,7.0,12.0,2.0,360.0,10.0,Mexican,2.0
140.0,,7.0,12.0,2.0,360.0,10.0,Mexican,8.0
140.0,,7.0,12.0,2.0,360.0,10.0,Mexican,23.0
140.0,,7.0,12.0,2.0,360.0,10.0,Mexican,0.0
140.0,,7.0,12.0,2.0,360.0,10.0,Mexican,7.0
110.0,,5.0,10.0,2.0,105.0,7.0,Latin,15.0
110.0,,5.0,10.0,2.0,105.0,7.0,Spanish,0.0
110.0,,5.0,10.0,2.0,105.0,7.0,Mexican,20.0
110.0,,5.0,10.0,2.0,105.0,7.0,Mexican,1.0
110.0,,5.0,10.0,2.0,105.0,7.0,Mexican,3.0
110.0,,5.0,10.0,2.0,105.0,7.0,Mexican,5.0
110.0,,5.0,10.0,2.0,105.0,7.0,Mexican,2.0
110.0,,5.0,10.0,2.0,105.0,7.0,Mexican,8.0
110.0,,5.0,10.0,2.0,105.0,7.0,Mexican,23.0
110.0,,5.0,10.0,2.0,105.0,7.0,Mexican,0.0
110.0,,5.0,10.0,2.0,105.0,7.0,Mexican,7.0
180.0,,8.0,15.0,2.0,200.0,13.0,Latin,15.0
180.0,,8.0,15.0,2.0,200.0,13.0,Spanish,0.0
180.0,,8.0,15.0,2.0,200.0,13.0,Mexican,20.0
180.0,,8.0,15.0,2.0,200.0,13.0,Mexican,1.0
180.0,,8.0,15.0,2.0,200.0,13.0,Mexican,3.0
180.0,,8.0,15.0,2.0,200.0,13.0,Mexican,5.0
180.0,,8.0,15.0,2.0,200.0,13.0,Mexican,2.0
180.0,,8.0,15.0,2.0,200.0,13.0,Mexican,8.0
180.0,,8.0,15.0,2.0,200.0,13.0,Mexican,23.0
180.0,,8.0,15.0,2.0,200.0,13.0,Mexican,0.0
180.0,,8.0,15.0,2.0,200.0,13.0,Mexican,7.0
60.0,,3.0,4.5,1.0,90.0,6.0,Latin,15.0
60.0,,3.0,4.5,1.0,90.0,6.0,Spanish,0.0
60.0,,3.0,4.5,1.0,90.0,6.0,Mexican,20.0
60.0,,3.0,4.5,1.0,90.0,6.0,Mexican,1.0
60.0,,3.0,4.5,1.0,90.0,6.0,Mexican,3.0
60.0,,3.0,4.5,1.0,90.0,6.0,Mexican,5.0
60.0,,3.0,4.5,1.0,90.0,6.0,Mexican,2.0
60.0,,3.0,4.5,1.0,90.0,6.0,Mexican,8.0
60.0,,3.0,4.5,1.0,90.0,6.0,Mexican,23.0
60.0,,3.0,4.5,1.0,90.0,6.0,Mexican,0.0
60.0,,3.0,4.5,1.0,90.0,6.0,Mexican,7.0
170.0,,7.0,15.0,2.0,10.0,10.0,Latin,15.0
170.0,,7.0,15.0,2.0,10.0,10.0,Spanish,0.0
170.0,,7.0,15.0,2.0,10.0,10.0,Mexican,20.0
170.0,,7.0,15.0,2.0,10.0,10.0,Mexican,1.0
170.0,,7.0,15.0,2.0,10.0,10.0,Mexican,3.0
170.0,,7.0,15.0,2.0,10.0,10.0,Mexican,5.0
170.0,,7.0,15.0,2.0,10.0,10.0,Mexican,2.0
170.0,,7.0,15.0,2.0,10.0,10.0,Mexican,8.0
170.0,,7.0,15.0,2.0,10.0,10.0,Mexican,23.0
170.0,,7.0,15.0,2.0,10.0,10.0,Mexican,0.0
170.0,,7.0,15.0,2.0,10.0,10.0,Mexican,7.0
270.0,,12.0,23.0,4.0,600.0,20.0,Latin,15.0
270.0,,12.0,23.0,4.0,600.0,20.0,Spanish,0.0
270.0,,12.0,23.0,4.0,600.0,20.0,Mexican,20.0
270.0,,12.0,23.0,4.0,600.0,20.0,Mexican,1.0
270.0,,12.0,23.0,4.0,600.0,20.0,Mexican,3.0
270.0,,12.0,23.0,4.0,600.0,20.0,Mexican,5.0
270.0,,12.0,23.0,4.0,600.0,20.0,Mexican,2.0
270.0,,12.0,23.0,4.0,600.0,20.0,Mexican,8.0
270.0,,12.0,23.0,4.0,600.0,20.0,Mexican,23.0
270.0,,12.0,23.0,4.0,600.0,20.0,Mexican,0.0
270.0,,12.0,23.0,4.0,600.0,20.0,Mexican,7.0
270.0,,13.0,23.0,4.0,310.0,20.0,Latin,15.0
270.0,,13.0,23.0,4.0,310.0,20.0,Spanish,0.0
270.0,,13.0,23.0,4.0,310.0,20.0,Mexican,20.0
270.0,,13.0,23.0,4.0,310.0,20.0,Mexican,1.0
270.0,,13.0,23.0,4.0,310.0,20.0,Mexican,3.0
270.0,,13.0,23.0,4.0,310.0,20.0,Mexican,5.0
270.0,,13.0,23.0,4.0,310.0,20.0,Mexican,2.0
270.0,,13.0,23.0,4.0,310.0,20.0,Mexican,8.0
270.0,,13.0,23.0,4.0,310.0,20.0,Mexican,23.0
270.0,,13.0,23.0,4.0,310.0,20.0,Mexican,0.0
270.0,,13.0,23.0,4.0,310.0,20.0,Mexican,7.0
380.0,,20.0,30.0,6.0,410.0,37.0,Latin,15.0
380.0,,20.0,30.0,6.0,410.0,37.0,Spanish,0.0
380.0,,20.0,30.0,6.0,410.0,37.0,Mexican,20.0
380.0,,20.0,30.0,6.0,410.0,37.0,Mexican,1.0
380.0,,20.0,30.0,6.0,410.0,37.0,Mexican,3.0
380.0,,20.0,30.0,6.0,410.0,37.0,Mexican,5.0
380.0,,20.0,30.0,6.0,410.0,37.0,Mexican,2.0
380.0,,20.0,30.0,6.0,410.0,37.0,Mexican,8.0
380.0,,20.0,30.0,6.0,410.0,37.0,Mexican,23.0
380.0,,20.0,30.0,6.0,410.0,37.0,Mexican,0.0
380.0,,20.0,30.0,6.0,410.0,37.0,Mexican,7.0
220.0,,10.0,20.0,3.0,270.0,15.0,Latin,15.0
220.0,,10.0,20.0,3.0,270.0,15.0,Spanish,0.0
220.0,,10.0,20.0,3.0,270.0,15.0,Mexican,20.0
220.0,,10.0,20.0,3.0,270.0,15.0,Mexican,1.0
220.0,,10.0,20.0,3.0,270.0,15.0,Mexican,3.0
220.0,,10.0,20.0,3.0,270.0,15.0,Mexican,5.0
220.0,,10.0,20.0,3.0,270.0,15.0,Mexican,2.0
220.0,,10.0,20.0,3.0,270.0,15.0,Mexican,8.0
220.0,,10.0,20.0,3.0,270.0,15.0,Mexican,23.0
220.0,,10.0,20.0,3.0,270.0,15.0,Mexican,0.0
220.0,,10.0,20.0,3.0,270.0,15.0,Mexican,7.0
510.0,5.0,22.0,42.0,9.0,1190.0,37.0,Latin,15.0
510.0,5.0,22.0,42.0,9.0,1190.0,37.0,Spanish,0.0
510.0,5.0,22.0,42.0,9.0,1190.0,37.0,Mexican,20.0
510.0,5.0,22.0,42.0,9.0,1190.0,37.0,Mexican,1.0
510.0,5.0,22.0,42.0,9.0,1190.0,37.0,Mexican,3.0
510.0,5.0,22.0,42.0,9.0,1190.0,37.0,Mexican,5.0
510.0,5.0,22.0,42.0,9.0,1190.0,37.0,Mexican,2.0
510.0,5.0,22.0,42.0,9.0,1190.0,37.0,Mexican,8.0
510.0,5.0,22.0,42.0,9.0,1190.0,37.0,Mexican,23.0
510.0,5.0,22.0,42.0,9.0,1190.0,37.0,Mexican,0.0
510.0,5.0,22.0,42.0,9.0,1190.0,37.0,Mexican,7.0
260.0,,12.0,23.0,4.0,310.0,18.0,Latin,15.0
260.0,,12.0,23.0,4.0,310.0,18.0,Spanish,0.0
260.0,,12.0,23.0,4.0,310.0,18.0,Mexican,20.0
260.0,,12.0,23.0,4.0,310.0,18.0,Mexican,1.0
260.0,,12.0,23.0,4.0,310.0,18.0,Mexican,3.0
260.0,,12.0,23.0,4.0,310.0,18.0,Mexican,5.0
260.0,,12.0,23.0,4.0,310.0,18.0,Mexican,2.0
260.0,,12.0,23.0,4.0,310.0,18.0,Mexican,8.0
260.0,,12.0,23.0,4.0,310.0,18.0,Mexican,23.0
260.0,,12.0,23.0,4.0,310.0,18.0,Mexican,0.0
260.0,,12.0,23.0,4.0,310.0,18.0,Mexican,7.0
170.0,,8.0,15.0,2.0,300.0,11.0,Latin,15.0
170.0,,8.0,15.0,2.0,300.0,11.0,Spanish,0.0
170.0,,8.0,15.0,2.0,300.0,11.0,Mexican,20.0
170.0,,8.0,15.0,2.0,300.0,11.0,Mexican,1.0
170.0,,8.0,15.0,2.0,300.0,11.0,Mexican,3.0
170.0,,8.0,15.0,2.0,300.0,11.0,Mexican,5.0
170.0,,8.0,15.0,2.0,300.0,11.0,Mexican,2.0
170.0,,8.0,15.0,2.0,300.0,11.0,Mexican,8.0
170.0,,8.0,15.0,2.0,300.0,11.0,Mexican,23.0
170.0,,8.0,15.0,2.0,300.0,11.0,Mexican,0.0
170.0,,8.0,15.0,2.0,300.0,11.0,Mexican,7.0
130.0,,4.0,11.0,1.0,40.0,8.0,Latin,15.0
130.0,,4.0,11.0,1.0,40.0,8.0,Spanish,0.0
130.0,,4.0,11.0,1.0,40.0,8.0,Mexican,20.0
130.0,,4.0,11.0,1.0,40.0,8.0,Mexican,1.0
130.0,,4.0,11.0,1.0,40.0,8.0,Mexican,3.0
130.0,,4.0,11.0,1.0,40.0,8.0,Mexican,5.0
130.0,,4.0,11.0,1.0,40.0,8.0,Mexican,2.0
130.0,,4.0,11.0,1.0,40.0,8.0,Mexican,8.0
130.0,,4.0,11.0,1.0,40.0,8.0,Mexican,23.0
130.0,,4.0,11.0,1.0,40.0,8.0,Mexican,0.0
130.0,,4.0,11.0,1.0,40.0,8.0,Mexican,7.0
270.0,,12.0,23.0,4.0,610.0,21.0,Latin,15.0
270.0,,12.0,23.0,4.0,610.0,21.0,Spanish,0.0
270.0,,12.0,23.0,4.0,610.0,21.0,Mexican,20.0
270.0,,12.0,23.0,4.0,610.0,21.0,Mexican,1.0
270.0,,12.0,23.0,4.0,610.0,21.0,Mexican,3.0
270.0,,12.0,23.0,4.0,610.0,21.0,Mexican,5.0
270.0,,12.0,23.0,4.0,610.0,21.0,Mexican,2.0
270.0,,12.0,23.0,4.0,610.0,21.0,Mexican,8.0
270.0,,12.0,23.0,4.0,610.0,21.0,Mexican,23.0
270.0,,12.0,23.0,4.0,610.0,21.0,Mexican,0.0
270.0,,12.0,23.0,4.0,610.0,21.0,Mexican,7.0
120.0,,5.0,10.0,2.0,260.0,9.0,Latin,15.0
120.0,,5.0,10.0,2.0,260.0,9.0,Spanish,0.0
120.0,,5.0,10.0,2.0,260.0,9.0,Mexican,20.0
120.0,,5.0,10.0,2.0,260.0,9.0,Mexican,1.0
120.0,,5.0,10.0,2.0,260.0,9.0,Mexican,3.0
120.0,,5.0,10.0,2.0,260.0,9.0,Mexican,5.0
120.0,,5.0,10.0,2.0,260.0,9.0,Mexican,2.0
120.0,,5.0,10.0,2.0,260.0,9.0,Mexican,8.0
120.0,,5.0,10.0,2.0,260.0,9.0,Mexican,23.0
120.0,,5.0,10.0,2.0,260.0,9.0,Mexican,0.0
120.0,,5.0,10.0,2.0,260.0,9.0,Mexican,7.0
200.0,,9.0,17.0,3.0,350.0,13.0,Latin,15.0
200.0,,9.0,17.0,3.0,350.0,13.0,Spanish,0.0
200.0,,9.0,17.0,3.0,350.0,13.0,Mexican,20.0
200.0,,9.0,17.0,3.0,350.0,13.0,Mexican,1.0
200.0,,9.0,17.0,3.0,350.0,13.0,Mexican,3.0
200.0,,9.0,17.0,3.0,350.0,13.0,Mexican,5.0
200.0,,9.0,17.0,3.0,350.0,13.0,Mexican,2.0
200.0,,9.0,17.0,3.0,350.0,13.0,Mexican,8.0
200.0,,9.0,17.0,3.0,350.0,13.0,Mexican,23.0
200.0,,9.0,17.0,3.0,350.0,13.0,Mexican,0.0
200.0,,9.0,17.0,3.0,350.0,13.0,Mexican,7.0
110.0,,6.0,9.0,2.0,90.0,9.0,Latin,15.0
110.0,,6.0,9.0,2.0,90.0,9.0,Spanish,0.0
110.0,,6.0,9.0,2.0,90.0,9.0,Mexican,20.0
110.0,,6.0,9.0,2.0,90.0,9.0,Mexican,1.0
110.0,,6.0,9.0,2.0,90.0,9.0,Mexican,3.0
110.0,,6.0,9.0,2.0,90.0,9.0,Mexican,5.0
110.0,,6.0,9.0,2.0,90.0,9.0,Mexican,2.0
110.0,,6.0,9.0,2.0,90.0,9.0,Mexican,8.0
110.0,,6.0,9.0,2.0,90.0,9.0,Mexican,23.0
110.0,,6.0,9.0,2.0,90.0,9.0,Mexican,0.0
110.0,,6.0,9.0,2.0,90.0,9.0,Mexican,7.0
200.0,,10.0,15.0,4.0,410.0,20.0,Latin,15.0
200.0,,10.0,15.0,4.0,410.0,20.0,Spanish,0.0
200.0,,10.0,15.0,4.0,410.0,20.0,Mexican,20.0
200.0,,10.0,15.0,4.0,410.0,20.0,Mexican,1.0
200.0,,10.0,15.0,4.0,410.0,20.0,Mexican,3.0
200.0,,10.0,15.0,4.0,410.0,20.0,Mexican,5.0
200.0,,10.0,15.0,4.0,410.0,20.0,Mexican,2.0
200.0,,10.0,15.0,4.0,410.0,20.0,Mexican,8.0
200.0,,10.0,15.0,4.0,410.0,20.0,Mexican,23.0
200.0,,10.0,15.0,4.0,410.0,20.0,Mexican,0.0
200.0,,10.0,15.0,4.0,410.0,20.0,Mexican,7.0
210.0,,9.0,18.0,3.0,250.0,14.0,Latin,15.0
210.0,,9.0,18.0,3.0,250.0,14.0,Spanish,0.0
210.0,,9.0,18.0,3.0,250.0,14.0,Mexican,20.0
210.0,,9.0,18.0,3.0,250.0,14.0,Mexican,1.0
210.0,,9.0,18.0,3.0,250.0,14.0,Mexican,3.0
210.0,,9.0,18.0,3.0,250.0,14.0,Mexican,5.0
210.0,,9.0,18.0,3.0,250.0,14.0,Mexican,2.0
210.0,,9.0,18.0,3.0,250.0,14.0,Mexican,8.0
210.0,,9.0,18.0,3.0,250.0,14.0,Mexican,23.0
210.0,,9.0,18.0,3.0,250.0,14.0,Mexican,0.0
210.0,,9.0,18.0,3.0,250.0,14.0,Mexican,7.0
80.0,,4.0,8.0,1.0,210.0,5.0,Latin,15.0
80.0,,4.0,8.0,1.0,210.0,5.0,Spanish,0.0
80.0,,4.0,8.0,1.0,210.0,5.0,Mexican,20.0
80.0,,4.0,8.0,1.0,210.0,5.0,Mexican,1.0
80.0,,4.0,8.0,1.0,210.0,5.0,Mexican,3.0
80.0,,4.0,8.0,1.0,210.0,5.0,Mexican,5.0
80.0,,4.0,8.0,1.0,210.0,5.0,Mexican,2.0
80.0,,4.0,8.0,1.0,210.0,5.0,Mexican,8.0
80.0,,4.0,8.0,1.0,210.0,5.0,Mexican,23.0
80.0,,4.0,8.0,1.0,210.0,5.0,Mexican,0.0
80.0,,4.0,8.0,1.0,210.0,5.0,Mexican,7.0
530.0,,22.0,47.0,7.0,240.0,35.0,Latin,15.0
530.0,,22.0,47.0,7.0,240.0,35.0,Spanish,0.0
530.0,,22.0,47.0,7.0,240.0,35.0,Mexican,20.0
530.0,,22.0,47.0,7.0,240.0,35.0,Mexican,1.0
530.0,,22.0,47.0,7.0,240.0,35.0,Mexican,3.0
530.0,,22.0,47.0,7.0,240.0,35.0,Mexican,5.0
530.0,,22.0,47.0,7.0,240.0,35.0,Mexican,2.0
530.0,,22.0,47.0,7.0,240.0,35.0,Mexican,8.0
530.0,,22.0,47.0,7.0,240.0,35.0,Mexican,23.0
530.0,,22.0,47.0,7.0,240.0,35.0,Mexican,0.0
530.0,,22.0,47.0,7.0,240.0,35.0,Mexican,7.0
190.0,,10.0,15.0,3.0,210.0,18.0,Latin,15.0
190.0,,10.0,15.0,3.0,210.0,18.0,Spanish,0.0
190.0,,10.0,15.0,3.0,210.0,18.0,Mexican,20.0
190.0,,10.0,15.0,3.0,210.0,18.0,Mexican,1.0
190.0,,10.0,15.0,3.0,210.0,18.0,Mexican,3.0
190.0,,10.0,15.0,3.0,210.0,18.0,Mexican,5.0
190.0,,10.0,15.0,3.0,210.0,18.0,Mexican,2.0
190.0,,10.0,15.0,3.0,210.0,18.0,Mexican,8.0
190.0,,10.0,15.0,3.0,210.0,18.0,Mexican,23.0
190.0,,10.0,15.0,3.0,210.0,18.0,Mexican,0.0
190.0,,10.0,15.0,3.0,210.0,18.0,Mexican,7.0
330.0,,14.0,30.0,4.0,210.0,20.0,Latin,15.0
330.0,,14.0,30.0,4.0,210.0,20.0,Spanish,0.0
330.0,,14.0,30.0,4.0,210.0,20.0,Mexican,20.0
330.0,,14.0,30.0,4.0,210.0,20.0,Mexican,1.0
330.0,,14.0,30.0,4.0,210.0,20.0,Mexican,3.0
330.0,,14.0,30.0,4.0,210.0,20.0,Mexican,5.0
330.0,,14.0,30.0,4.0,210.0,20.0,Mexican,2.0
330.0,,14.0,30.0,4.0,210.0,20.0,Mexican,8.0
330.0,,14.0,30.0,4.0,210.0,20.0,Mexican,23.0
330.0,,14.0,30.0,4.0,210.0,20.0,Mexican,0.0
330.0,,14.0,30.0,4.0,210.0,20.0,Mexican,7.0
160.0,,8.0,12.0,3.0,170.0,15.0,Latin,15.0
160.0,,8.0,12.0,3.0,170.0,15.0,Spanish,0.0
160.0,,8.0,12.0,3.0,170.0,15.0,Mexican,20.0
160.0,,8.0,12.0,3.0,170.0,15.0,Mexican,1.0
160.0,,8.0,12.0,3.0,170.0,15.0,Mexican,3.0
160.0,,8.0,12.0,3.0,170.0,15.0,Mexican,5.0
160.0,,8.0,12.0,3.0,170.0,15.0,Mexican,2.0
160.0,,8.0,12.0,3.0,170.0,15.0,Mexican,8.0
160.0,,8.0,12.0,3.0,170.0,15.0,Mexican,23.0
160.0,,8.0,12.0,3.0,170.0,15.0,Mexican,0.0
160.0,,8.0,12.0,3.0,170.0,15.0,Mexican,7.0
180.0,,8.0,15.0,3.0,600.0,15.0,Latin,15.0
180.0,,8.0,15.0,3.0,600.0,15.0,Spanish,0.0
180.0,,8.0,15.0,3.0,600.0,15.0,Mexican,20.0
180.0,,8.0,15.0,3.0,600.0,15.0,Mexican,1.0
180.0,,8.0,15.0,3.0,600.0,15.0,Mexican,3.0
180.0,,8.0,15.0,3.0,600.0,15.0,Mexican,5.0
180.0,,8.0,15.0,3.0,600.0,15.0,Mexican,2.0
180.0,,8.0,15.0,3.0,600.0,15.0,Mexican,8.0
180.0,,8.0,15.0,3.0,600.0,15.0,Mexican,23.0
180.0,,8.0,15.0,3.0,600.0,15.0,Mexican,0.0
180.0,,8.0,15.0,3.0,600.0,15.0,Mexican,7.0
220.0,,10.0,20.0,3.0,210.0,13.0,Latin,15.0
220.0,,10.0,20.0,3.0,210.0,13.0,Spanish,0.0
220.0,,10.0,20.0,3.0,210.0,13.0,Mexican,20.0
220.0,,10.0,20.0,3.0,210.0,13.0,Mexican,1.0
220.0,,10.0,20.0,3.0,210.0,13.0,Mexican,3.0
220.0,,10.0,20.0,3.0,210.0,13.0,Mexican,5.0
220.0,,10.0,20.0,3.0,210.0,13.0,Mexican,2.0
220.0,,10.0,20.0,3.0,210.0,13.0,Mexican,8.0
220.0,,10.0,20.0,3.0,210.0,13.0,Mexican,23.0
220.0,,10.0,20.0,3.0,210.0,13.0,Mexican,0.0
220.0,,10.0,20.0,3.0,210.0,13.0,Mexican,7.0
330.0,,15.0,30.0,4.0,210.0,20.0,Latin,15.0
330.0,,15.0,30.0,4.0,210.0,20.0,Spanish,0.0
330.0,,15.0,30.0,4.0,210.0,20.0,Mexican,20.0
330.0,,15.0,30.0,4.0,210.0,20.0,Mexican,1.0
330.0,,15.0,30.0,4.0,210.0,20.0,Mexican,3.0
330.0,,15.0,30.0,4.0,210.0,20.0,Mexican,5.0
330.0,,15.0,30.0,4.0,210.0,20.0,Mexican,2.0
330.0,,15.0,30.0,4.0,210.0,20.0,Mexican,8.0
330.0,,15.0,30.0,4.0,210.0,20.0,Mexican,23.0
330.0,,15.0,30.0,4.0,210.0,20.0,Mexican,0.0
330.0,,15.0,30.0,4.0,210.0,20.0,Mexican,7.0
420.0,,23.0,32.0,8.0,340.0,42.0,Latin,15.0
420.0,,23.0,32.0,8.0,340.0,42.0,Spanish,0.0
420.0,,23.0,32.0,8.0,340.0,42.0,Mexican,20.0
420.0,,23.0,32.0,8.0,340.0,42.0,Mexican,1.0
420.0,,23.0,32.0,8.0,340.0,42.0,Mexican,3.0
420.0,,23.0,32.0,8.0,340.0,42.0,Mexican,5.0
420.0,,23.0,32.0,8.0,340.0,42.0,Mexican,2.0
420.0,,23.0,32.0,8.0,340.0,42.0,Mexican,8.0
420.0,,23.0,32.0,8.0,340.0,42.0,Mexican,23.0
420.0,,23.0,32.0,8.0,340.0,42.0,Mexican,0.0
420.0,,23.0,32.0,8.0,340.0,42.0,Mexican,7.0
220.0,,15.0,9.0,5.0,15.0,46.0,Latin,15.0
220.0,,15.0,9.0,5.0,15.0,46.0,Spanish,0.0
220.0,,15.0,9.0,5.0,15.0,46.0,Mexican,20.0
220.0,,15.0,9.0,5.0,15.0,46.0,Mexican,1.0
220.0,,15.0,9.0,5.0,15.0,46.0,Mexican,3.0
220.0,,15.0,9.0,5.0,15.0,46.0,Mexican,5.0
220.0,,15.0,9.0,5.0,15.0,46.0,Mexican,2.0
220.0,,15.0,9.0,5.0,15.0,46.0,Mexican,8.0
220.0,,15.0,9.0,5.0,15.0,46.0,Mexican,23.0
220.0,,15.0,9.0,5.0,15.0,46.0,Mexican,0.0
220.0,,15.0,9.0,5.0,15.0,46.0,Mexican,7.0
360.0,34.0,2.5,11.3,21.0,410.0,43.4,Thai,0.0
360.0,34.0,2.5,11.3,21.0,410.0,43.4,Thai,2.0
801.5,138.6,1.8,60.8,40.3,1080.8,27.0,Thai,0.0
801.5,138.6,1.8,60.8,40.3,1080.8,27.0,Thai,2.0
490.0,140.0,2.0,36.0,35.0,540.0,7.0,Thai,0.0
490.0,140.0,2.0,36.0,35.0,540.0,7.0,Thai,2.0
430.0,90.0,6.0,23.0,44.0,1110.0,17.0,Thai,0.0
430.0,90.0,6.0,23.0,44.0,1110.0,17.0,Thai,2.0
290.0,,2.0,11.0,7.0,380.0,43.0,Thai,0.0
290.0,,2.0,11.0,7.0,380.0,43.0,Thai,2.0
970.0,325.0,3.0,69.0,72.0,810.0,12.0,Thai,0.0
970.0,325.0,3.0,69.0,72.0,810.0,12.0,Thai,2.0
660.0,190.0,3.0,39.0,50.0,1290.0,21.0,Thai,0.0
660.0,190.0,3.0,39.0,50.0,1290.0,21.0,Thai,2.0
487.0,113.0,0.2,32.5,44.6,1192.0,2.4,American,6.0
487.0,113.0,0.2,32.5,44.6,1192.0,2.4,American,0.0
140.0,20.0,0.0,9.0,10.0,105.0,4.0,American,6.0
140.0,20.0,0.0,9.0,10.0,105.0,4.0,American,0.0
427.0,100.0,2.8,35.0,22.2,659.0,7.0,American,0.0
350.0,80.0,4.0,23.0,25.0,600.0,12.0,American,0.0
78.0,23.0,0.6,4.6,6.8,218.0,2.5,Greek,0.0
110.0,25.0,1.0,6.0,8.0,200.0,5.0,Greek,0.0
46.0,9.0,0.9,2.8,1.9,83.0,3.0,Mexican,0.0
250.0,30.0,7.0,12.0,13.0,870.0,20.0,Mexican,0.0
430.0,65.0,10.0,27.0,18.0,1660.0,32.0,Mexican,0.0
223.0,5.0,0.3,7.6,1.4,166.0,37.5,American,13.0
243.4,9.5,1.8,9.1,2.0,218.8,42.2,American,13.0
518.0,154.0,3.8,28.7,8.0,252.0,60.7,American,0.0
1300.0,315.0,19.0,45.0,27.0,420.0,205.0,American,0.0
265.0,40.0,2.4,13.3,13.1,664.0,22.8,Mexican,0.0
265.0,40.0,2.4,13.3,13.1,664.0,22.8,Mexican,3.0
690.0,120.0,5.0,34.0,35.0,950.0,61.0,Mexican,0.0
690.0,120.0,5.0,34.0,35.0,950.0,61.0,Mexican,3.0
280.0,30.0,3.0,14.0,10.0,820.0,29.0,Mexican,0.0
280.0,30.0,3.0,14.0,10.0,820.0,29.0,Mexican,3.0
1030.0,230.0,8.0,68.0,56.0,1590.0,56.0,Mexican,0.0
1030.0,230.0,8.0,68.0,56.0,1590.0,56.0,Mexican,3.0
554.0,163.0,1.4,28.5,42.4,844.0,29.7,American,0.0
300.0,50.0,5.0,22.0,4.0,280.0,27.0,American,0.0
212.0,0.0,13.8,10.3,5.0,445.0,29.9,Japanese,1.0
180.0,,10.0,9.0,4.0,470.0,24.0,Japanese,1.0
321.0,16.0,3.7,28.7,4.9,419.0,13.5,American,0.0
370.0,15.0,5.0,27.0,6.0,540.0,28.0,American,0.0
67.0,6.0,0.1,4.8,2.0,103.0,4.1,American,61.0
67.0,6.0,0.1,4.8,2.0,103.0,4.1,American,0.0
100.0,20.0,0.0,7.0,2.0,110.0,5.0,American,61.0
100.0,20.0,0.0,7.0,2.0,110.0,5.0,American,0.0
40.0,10.0,0.0,3.0,1.0,35.0,2.0,American,61.0
40.0,10.0,0.0,3.0,1.0,35.0,2.0,American,0.0
170.0,5.0,1.0,12.0,4.0,150.0,12.0,American,61.0
170.0,5.0,1.0,12.0,4.0,150.0,12.0,American,0.0
90.0,10.0,0.0,6.0,1.0,65.0,7.0,American,61.0
90.0,10.0,0.0,6.0,1.0,65.0,7.0,American,0.0
90.0,20.0,0.0,6.0,3.0,140.0,6.0,American,61.0
90.0,20.0,0.0,6.0,3.0,140.0,6.0,American,0.0
411.0,58.0,1.7,18.3,17.8,566.0,43.0,American,79.0
411.0,58.0,1.7,18.3,17.8,566.0,43.0,Italian,0.0
310.0,85.0,1.0,26.0,13.0,690.0,8.0,American,79.0
310.0,85.0,1.0,26.0,13.0,690.0,8.0,Italian,0.0
500.0,60.0,3.0,25.0,18.0,750.0,51.0,American,79.0
500.0,60.0,3.0,25.0,18.0,750.0,51.0,Italian,0.0
234.0,53.0,1.2,18.6,4.4,119.0,13.3,French,0.0
210.0,10.0,2.0,10.0,10.0,370.0,16.0,French,0.0
278.0,40.0,2.6,7.2,7.9,608.0,45.8,American,0.0
290.0,75.0,1.0,14.0,8.0,510.0,33.0,American,0.0
248.0,35.0,2.8,5.1,6.7,17.0,40.9,American,117.0
248.0,35.0,2.8,5.1,6.7,17.0,40.9,American,0.0
540.0,35.0,3.0,39.0,6.0,150.0,40.0,American,117.0
540.0,35.0,3.0,39.0,6.0,150.0,40.0,American,0.0
447.0,176.0,0.0,20.9,60.4,146.0,0.0,American,1.0
1301.0,540.2,0.0,67.0,162.2,516.4,0.0,American,1.0
432.0,140.0,0.7,20.0,43.7,2810.0,18.0,Chinese,0.0
